soc_code,occupation_title,element_name,holland_code,scale_id,data_value
19-1031.00,Conservation Scientists,Artistic,A,OI,1.97
19-1031.00,Conservation Scientists,Social,S,OI,2.87
19-1031.00,Conservation Scientists,Enterprising,E,OI,3.16
19-1031.00,Conservation Scientists,Conventional,C,OI,3.98
19-1031.02,Range Managers,Realistic,R,OI,5.76
19-1031.02,Range Managers,Investigative,I,OI,5.02
19-1031.02,Range Managers,Artistic,A,OI,1.47
19-1031.02,Range Managers,Social,S,OI,2.42
19-1031.02,Range Managers,Enterprising,E,OI,4.39
19-1031.02,Range Managers,Conventional,C,OI,3.68
19-1031.03,Park Naturalists,Realistic,R,OI,4.38
19-1031.03,Park Naturalists,Investigative,I,OI,4.24
19-1031.03,Park Naturalists,Artistic,A,OI,3.74
19-1031.03,Park Naturalists,Social,S,OI,4.87
19-1031.03,Park Naturalists,Enterprising,E,OI,3.46
19-1031.03,Park Naturalists,Conventional,C,OI,3.43
19-1032.00,Foresters,Realistic,R,OI,5.32
19-1032.00,Foresters,Investigative,I,OI,4.48
19-1032.00,Foresters,Artistic,A,OI,1.25
19-1032.00,Foresters,Social,S,OI,2.3
19-1032.00,Foresters,Enterprising,E,OI,3.78
19-1032.00,Foresters,Conventional,C,OI,4.39
19-1041.00,Epidemiologists,Realistic,R,OI,2.82
19-1041.00,Epidemiologists,Investigative,I,OI,7
19-1041.00,Epidemiologists,Artistic,A,OI,2.19
19-1041.00,Epidemiologists,Social,S,OI,4.11
19-1041.00,Epidemiologists,Enterprising,E,OI,2.37
19-1041.00,Epidemiologists,Conventional,C,OI,3.63
19-1042.00,"Medical Scientists, Except Epidemiologists",Realistic,R,OI,4.27
19-1042.00,"Medical Scientists, Except Epidemiologists",Investigative,I,OI,7
19-1042.00,"Medical Scientists, Except Epidemiologists",Artistic,A,OI,2.42
19-1042.00,"Medical Scientists, Except Epidemiologists",Social,S,OI,3.29
19-1042.00,"Medical Scientists, Except Epidemiologists",Enterprising,E,OI,2.22
19-1042.00,"Medical Scientists, Except Epidemiologists",Conventional,C,OI,3.7
19-2011.00,Astronomers,Realistic,R,OI,5.07
19-2011.00,Astronomers,Investigative,I,OI,7
19-2011.00,Astronomers,Artistic,A,OI,3.28
19-2011.00,Astronomers,Social,S,OI,2.71
19-2011.00,Astronomers,Enterprising,E,OI,1.87
19-2011.00,Astronomers,Conventional,C,OI,4.04
19-2012.00,Physicists,Realistic,R,OI,4.94
19-2012.00,Physicists,Investigative,I,OI,7
19-2012.00,Physicists,Artistic,A,OI,2.75
19-2012.00,Physicists,Social,S,OI,2.12
19-2012.00,Physicists,Enterprising,E,OI,1.77
19-2012.00,Physicists,Conventional,C,OI,4.8
19-2021.00,Atmospheric and Space Scientists,Realistic,R,OI,4.77
19-2021.00,Atmospheric and Space Scientists,Investigative,I,OI,6.26
19-2021.00,Atmospheric and Space Scientists,Artistic,A,OI,2.72
19-2021.00,Atmospheric and Space Scientists,Social,S,OI,2.49
19-2021.00,Atmospheric and Space Scientists,Enterprising,E,OI,2.68
19-2021.00,Atmospheric and Space Scientists,Conventional,C,OI,4.45
19-2031.00,Chemists,Realistic,R,OI,5.67
19-2031.00,Chemists,Investigative,I,OI,6.71
19-2031.00,Chemists,Artistic,A,OI,1.52
19-2031.00,Chemists,Social,S,OI,1.14
19-2031.00,Chemists,Enterprising,E,OI,1.6
19-2031.00,Chemists,Conventional,C,OI,4.81
19-2032.00,Materials Scientists,Realistic,R,OI,5.82
19-2032.00,Materials Scientists,Investigative,I,OI,6.59
19-2032.00,Materials Scientists,Artistic,A,OI,2.17
19-2032.00,Materials Scientists,Social,S,OI,1.39
19-2032.00,Materials Scientists,Enterprising,E,OI,1.86
19-2032.00,Materials Scientists,Conventional,C,OI,4.15
19-2041.00,"Environmental Scientists and Specialists, Including Health",Realistic,R,OI,4.76
19-2041.00,"Environmental Scientists and Specialists, Including Health",Investigative,I,OI,7
19-2041.00,"Environmental Scientists and Specialists, Including Health",Artistic,A,OI,1.87
19-2041.00,"Environmental Scientists and Specialists, Including Health",Social,S,OI,2.75
19-2041.00,"Environmental Scientists and Specialists, Including Health",Enterprising,E,OI,2.56
19-2041.00,"Environmental Scientists and Specialists, Including Health",Conventional,C,OI,4.32
19-2041.01,Climate Change Policy Analysts,Realistic,R,OI,1.37
19-2041.01,Climate Change Policy Analysts,Investigative,I,OI,6.73
19-2041.01,Climate Change Policy Analysts,Artistic,A,OI,3.11
19-2041.01,Climate Change Policy Analysts,Social,S,OI,3.17
19-2041.01,Climate Change Policy Analysts,Enterprising,E,OI,4.69
19-2041.01,Climate Change Policy Analysts,Conventional,C,OI,4.06
19-2041.02,Environmental Restoration Planners,Realistic,R,OI,5.31
19-2041.02,Environmental Restoration Planners,Investigative,I,OI,6.25
19-2041.02,Environmental Restoration Planners,Artistic,A,OI,2.24
19-2041.02,Environmental Restoration Planners,Social,S,OI,2.12
19-2041.02,Environmental Restoration Planners,Enterprising,E,OI,3.63
19-2041.02,Environmental Restoration Planners,Conventional,C,OI,4.13
19-2041.03,Industrial Ecologists,Realistic,R,OI,4.62
19-2041.03,Industrial Ecologists,Investigative,I,OI,7
19-2041.03,Industrial Ecologists,Artistic,A,OI,2.14
19-2041.03,Industrial Ecologists,Social,S,OI,1.95
19-2041.03,Industrial Ecologists,Enterprising,E,OI,3.04
19-2041.03,Industrial Ecologists,Conventional,C,OI,3.98
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",Realistic,R,OI,5.59
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",Investigative,I,OI,7
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",Artistic,A,OI,2.72
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",Social,S,OI,2.24
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",Enterprising,E,OI,1.65
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",Conventional,C,OI,4.16
19-2043.00,Hydrologists,Realistic,R,OI,5.84
19-2043.00,Hydrologists,Investigative,I,OI,6.41
19-2043.00,Hydrologists,Artistic,A,OI,1.63
19-2043.00,Hydrologists,Social,S,OI,2.14
19-2043.00,Hydrologists,Enterprising,E,OI,2.29
19-2043.00,Hydrologists,Conventional,C,OI,4.31
19-2099.01,Remote Sensing Scientists and Technologists,Realistic,R,OI,4.86
19-2099.01,Remote Sensing Scientists and Technologists,Investigative,I,OI,6.09
19-2099.01,Remote Sensing Scientists and Technologists,Artistic,A,OI,1.93
19-2099.01,Remote Sensing Scientists and Technologists,Social,S,OI,1.27
19-2099.01,Remote Sensing Scientists and Technologists,Enterprising,E,OI,1.44
19-2099.01,Remote Sensing Scientists and Technologists,Conventional,C,OI,4.81
19-3011.00,Economists,Realistic,R,OI,1.35
19-3011.00,Economists,Investigative,I,OI,7
19-3011.00,Economists,Artistic,A,OI,2.43
19-3011.00,Economists,Social,S,OI,2.4
19-3011.00,Economists,Enterprising,E,OI,3.93
19-3011.00,Economists,Conventional,C,OI,4.53
19-3011.01,Environmental Economists,Realistic,R,OI,2.74
19-3011.01,Environmental Economists,Investigative,I,OI,7
19-3011.01,Environmental Economists,Artistic,A,OI,2.53
19-3011.01,Environmental Economists,Social,S,OI,2.28
19-3011.01,Environmental Economists,Enterprising,E,OI,4.11
19-3011.01,Environmental Economists,Conventional,C,OI,4.08
19-3022.00,Survey Researchers,Realistic,R,OI,1.68
19-3022.00,Survey Researchers,Investigative,I,OI,6.11
19-3022.00,Survey Researchers,Artistic,A,OI,2.31
19-3022.00,Survey Researchers,Social,S,OI,2.34
19-3022.00,Survey Researchers,Enterprising,E,OI,3.02
19-3022.00,Survey Researchers,Conventional,C,OI,5.25
19-3032.00,Industrial-Organizational Psychologists,Realistic,R,OI,1.05
19-3032.00,Industrial-Organizational Psychologists,Investigative,I,OI,5.34
19-3032.00,Industrial-Organizational Psychologists,Artistic,A,OI,3.13
19-3032.00,Industrial-Organizational Psychologists,Social,S,OI,3.99
19-3032.00,Industrial-Organizational Psychologists,Enterprising,E,OI,4.71
19-3032.00,Industrial-Organizational Psychologists,Conventional,C,OI,4.28
19-3033.00,Clinical and Counseling Psychologists,Realistic,R,OI,1.05
19-3033.00,Clinical and Counseling Psychologists,Investigative,I,OI,5.58
19-3033.00,Clinical and Counseling Psychologists,Artistic,A,OI,3.06
19-3033.00,Clinical and Counseling Psychologists,Social,S,OI,6.57
19-3033.00,Clinical and Counseling Psychologists,Enterprising,E,OI,2.65
19-3033.00,Clinical and Counseling Psychologists,Conventional,C,OI,3.49
19-3034.00,School Psychologists,Realistic,R,OI,1
19-3034.00,School Psychologists,Investigative,I,OI,5
19-3034.00,School Psychologists,Artistic,A,OI,3.31
19-3034.00,School Psychologists,Social,S,OI,6.77
19-3034.00,School Psychologists,Enterprising,E,OI,2.82
19-3034.00,School Psychologists,Conventional,C,OI,4.01
19-3039.02,Neuropsychologists,Realistic,R,OI,2.63
19-3039.02,Neuropsychologists,Investigative,I,OI,7
19-3039.02,Neuropsychologists,Artistic,A,OI,3.28
19-3039.02,Neuropsychologists,Social,S,OI,5.29
19-3039.02,Neuropsychologists,Enterprising,E,OI,1.69
19-3039.02,Neuropsychologists,Conventional,C,OI,3.32
19-3039.03,Clinical Neuropsychologists,Realistic,R,OI,2.82
19-3039.03,Clinical Neuropsychologists,Investigative,I,OI,7
19-3039.03,Clinical Neuropsychologists,Artistic,A,OI,2.4
19-3039.03,Clinical Neuropsychologists,Social,S,OI,5.69
19-3039.03,Clinical Neuropsychologists,Enterprising,E,OI,2.07
